date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:06	78584/78584	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2028%20Mar%202025%2018:55:34%20GMT	https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify.ttf?-fvbane	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify9f24.ttf	(from https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
16:03:07	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Mar%202025%2018:55:34%20GMT	https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify.svg?-fvbane	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify9f24.svg	(from https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
16:03:08	29200/29200	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Dec%202024%2018:21:10%20GMT	https://swyftmarkets.com/app/account/assets/img/c01-bg-d3d0d173d5d6a330c063f0ef0a9e611c.jpg	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/img/c01-bg-d3d0d173d5d6a330c063f0ef0a9e611c.jpg	(from https://swyftmarkets.com/app/account/assets/css/custom.css)
16:03:09	33138/33138	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:09%20GMT	https://swyftmarkets.com/_next/static/images/corner.png	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/_next/static/images/corner.png	(from https://swyftmarkets.com/app/account/assets/css/custom.css)
16:03:10	33151/33151	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:10%20GMT	https://swyftmarkets.com/app/account/assets/assets/images/corner.png	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/assets/images/corner.png	(from https://swyftmarkets.com/app/account/assets/css/custom.css)
16:03:12	33164/33164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:12%20GMT	https://swyftmarkets.com/app/account/assets/media/avatar-placeholder.796725e9.png	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/avatar-placeholder.796725e9.png	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:13	33159/33159	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:13%20GMT	https://swyftmarkets.com/app/account/assets/media/crm-base-font.9f525a54.eot	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/crm-base-font.9f525a54.eot	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:15	33163/33163	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:15%20GMT	https://swyftmarkets.com/app/account/assets/media/crm-base-font.9f525a54d41d.eot?	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/crm-base-font.9f525a54d41dd41d.eot	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:16	33160/33160	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:16%20GMT	https://swyftmarkets.com/app/account/assets/media/crm-base-font.5164d71b.woff	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/crm-base-font.5164d71b.woff	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:18	33159/33159	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:18%20GMT	https://swyftmarkets.com/app/account/assets/media/crm-base-font.b6de173e.ttf	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/crm-base-font.b6de173e.ttf	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:19	33159/33159	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:19%20GMT	https://swyftmarkets.com/app/account/assets/media/crm-base-font.c38ede78.svg	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/crm-base-font.c38ede78.svg	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:21	33165/33165	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:21%20GMT	https://swyftmarkets.com/app/account/assets/media/fontawesome-webfont.2b13baa7.eot	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/fontawesome-webfont.2b13baa7.eot	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:22	33169/33169	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:22%20GMT	https://swyftmarkets.com/app/account/assets/media/fontawesome-webfont.2b13baa7d41d.eot?	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/fontawesome-webfont.2b13baa7d41dd41d.eot	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:23	33167/33167	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:23%20GMT	https://swyftmarkets.com/app/account/assets/media/fontawesome-webfont.e9955780.woff2	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/fontawesome-webfont.e9955780.woff2	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:24	33166/33166	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:25%20GMT	https://swyftmarkets.com/app/account/assets/media/fontawesome-webfont.cf011583.woff	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/fontawesome-webfont.cf011583.woff	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:27	33165/33165	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:26%20GMT	https://swyftmarkets.com/app/account/assets/media/fontawesome-webfont.8a7cb27d.ttf	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/fontawesome-webfont.8a7cb27d.ttf	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:28	33165/33165	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:28%20GMT	https://swyftmarkets.com/app/account/assets/media/fontawesome-webfont.da909aa0.svg	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/media/fontawesome-webfont.da909aa0.svg	(from https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css)
16:03:31	33093/33093	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:31%20GMT	http://swyftmarkets.com/app/account/asset/css/7e73653276d97473.css	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/asset/css/7e73653276d97473.b5.delayed	(from http://swyftmarkets.com/app/account/reset.php)
16:03:33	33073/33073	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:03:32%20GMT	http://swyftmarkets.com/app/account/login.html	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/login-2.html	(from http://swyftmarkets.com/app/account/reset.php)
16:03:35	998/998	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268b70736-3e6%22	https://app.chaport.com/javascripts/insert.js	C:/xampp/htdocs/httracks/EDU_broker/app.chaport.com/javascripts/insert.js	(from http://swyftmarkets.com/app/account/reset.php)
